name,lat,long,review,cusine,num_rate,cost_one,Location
Goli Vada Pav No. 1,12.98222575,77.63779555,2,"street food, burger, fast food, ice cream",3.9,150,indiranagar
Rolls On Wheels,12.98543464,77.59661995,84,"north indian, rolls, fast food",4.1,150,cunningham road
Paratha Envy,12.937246,77.624643,1925,north indian,4.3,150,koramangala 6th block
Call Me Chow,12.94404979,77.61733599,10427,"chinese, japanese, thai, indonesian, asian",4.2,150,koramangala 8th block
Chowman,12.978673,77.636602,821,"chinese, asian, thai, oriental, seafood, sichuan, beverages, desserts",4.1,150,indiranagar
The Belgian Waffle Co.,12.98893393,77.57782403,634,"waffle, pancake, desserts, beverages, ice cream",4.3,150,seshadripuram
New Shanthi Sagar,12.98603806,77.55447373,51,"north indian, street food, fast food, south indian, chinese, ice cream, shake",4.1,150,rajajinagar
Baskin Robbins,12.97521551,77.60392427,41,"ice cream, desserts",4.4,150,church street
Great Indian Khichdi by EatFit,12.986283,77.594839,417,"healthy food, north indian, ice cream, desserts, beverages",4.1,150,cunningham road
Glen's Bakehouse,12.96982922,77.59748127,1501,"bakery, cafe, italian, continental, fast food, beverages, desserts",4.4,150,lavelle road
LunchBox - Meals and Thalis,12.96187503,77.59434946,192,north indian,3.7,150,shanti nagar
Sultan - Palace Darbar Restaurant,13.01911862,77.61870492,67,"north indian, chinese, arabian, mughlai",3.4,150,nagawara
T・・s 21 Spice Biryani,12.967422,77.636655,1910,"biryani, andhra",4,150,indiranagar
Theobroma,12.97119147,77.59769274,29,"bakery, desserts, beverages",4.3,150,lavelle road
Ghee And Turmeric,12.988495,77.593707,640,north indian,4.3,350,cunningham road
ZAZA 22 Spice Awadhi Biryani,12.961168,77.598239,38,"biryani, mughlai, north indian",4,350,shanti nagar
NH1 Bowls - Highway To North,12.961168,77.598239,158,"north indian, biryani, desserts",4.3,350,langford town
Chikpet Donne Biriyani House,12.99211039,77.55717639,117,"biryani, andhra, south indian, mughlai",3.8,350,rajajinagar
Sagar Hotel,12.99672815,77.55417634,1123,"north indian, chinese, street food, fast food, south indian, juices, beverages",4.1,350,rajajinagar
The Biryani Life,12.9618502,77.59434141,97,"biryani, kebab, hyderabadi, lucknowi",3.6,350,shanti nagar
Swathi,12.99789834,77.55017817,609,"andhra, north indian, chinese, biryani",3.9,350,rajajinagar
Samosa Party,12.96976388,77.60903087,16,"street food, tea",4.5,350,near brigade road
Andhra Biryanis,13.04146199,77.62237318,452,"biryani, andhra, chinese, north indian, mughlai",4.1,250,nagawara
New Krishna Sagar,12.98024035,77.64617912,82,"south indian, north indian, chinese, beverages",3.7,250,indiranagar
Smoor,12.97309398,77.60033591,95,"cafe, fast food, salad, desserts, beverages",4,250,lavelle road
Hyderabad Biryani House,12.99397776,77.57151548,445,"north indian, hyderabadi, chinese, biryani, mughlai, desserts, beverages, shake",4.1,250,malleshwaram
The Dessert Heaven - Pure Veg,12.940404,77.625173,101,"desserts, bakery",4.3,250,koramangala 6th block
Kaati Zone Rolls and Wraps,12.99221395,77.59427704,315,"rolls, fast food, beverages, wraps, desserts, shake",3.6,250,vasanth nagar
Zomoz - The Momo Company,12.978123,77.638278,882,"momos, fast food",3.9,250,indiranagar
Chai Point,12.97458691,77.60661118,205,"tea, beverages, shake, fast food, rolls, desserts, coffee",4.1,250,church street
Ludos Pizza,12.937246,77.624643,210,"pizza, fast food, desserts, beverages",4,250,koramangala 6th block
Sree Banashankari Donne Biriyani,12.98874019,77.54557014,289,"biryani, south indian",4.1,200,near basaveshwara nagar
The Good Bowl,12.96188843,77.59437762,172,"north indian, pasta, italian",4.3,200,shanti nagar
Adiga's,12.97408444,77.57914305,146,"south indian, north indian, chinese, street food, desserts, ice cream, beverages",3.6,200,majestic
Karnataka Biryani Point,12.99155566,77.56373104,33,"biryani, south indian",3.9,200,rajajinagar
Mangalore Kitchen,12.9686046,77.6489186,2,"street food, chinese",3.9,200,jeevan bhima nagar
Mealful Rolls - India's Biggest Rolls,12.961168,77.598239,45,"rolls, fast food, north indian, desserts, beverages",4,150,langford town
Sagar,12.98835665,77.57713974,271,"north indian, south indian, fast food, street food, chinese, desserts, shake, beverages",3.8,150,seshadripuram
Biggies Burger,12.97543605,77.60325205,444,"fast food, burger, beverages",4.1,150,church street
Mad Over Donuts,12.99445603,77.59417377,5,"desserts, waffle, beverages",4.3,150,vasanth nagar
New Agarwal Bhavan,13.00364729,77.57844161,5,"mithai, street food",4.2,100,sadashiv nagar
Chicken County Deluxe Restaurant,12.97545238,77.57493563,81,"north indian, chinese, mughlai, seafood, fast food, biryani, beverages",4.1,100,majestic
Chaayos Chai+Snacks=Relax,12.9885099,77.5938782,76,"tea, beverages",4.1,100,cunningham road
Cupcake Bliss Cakes & Desserts,12.99223714,77.59426799,141,"bakery, desserts",3.5,100,vasanth nagar
Yumlane Pizza,12.93470566,77.61609344,21,"pizza, fast food, desserts, beverages",3.5,100,koramangala 5th block
Starbucks Coffee,12.97112173,77.59810556,85,"cafe, beverages, desserts",3.8,100,lavelle road
Ayodhya Vihar Pure Veg,12.96858996,77.64909636,40,"north indian, chinese, south indian, beverages, desserts, juices, ice cream, shake",4.1,100,jeevan bhima nagar
Vishnu Garden,13.02008291,77.59239145,241,"south indian, north indian, chinese, fast food, street food, ice cream, beverages, shake",4.2,100,rt nagar
LeanCrust Pizza- ThinCrust Experts,12.961168,77.598239,26,"pizza, fast food, beverages",4,100,langford town
Momo Zone - The Momo Company,12.99234854,77.59423614,182,"chinese, tibetan",3.7,100,vasanth nagar
Chetty's Corner,13.02299504,77.59218793,648,"fast food, sandwich, pizza, burger, street food, beverages",3.8,100,rt nagar
Just Shawarma,12.96977923,77.63873231,598,"lebanese, fast food, beverages",4,100,indiranagar
Rajdhani,12.99154815,77.57054117,694,"gujarati, north indian, rajasthani",3.9,100,malleshwaram
IDC Kitchen,12.96423632,77.63989504,18,south indian,3.9,100,indiranagar
Sweet Truth - Cake and Desserts,12.96188875,77.59438232,43,"desserts, bakery",3.6,100,shanti nagar
1947,13.00565407,77.56904952,1145,"north indian, chinese, beverages, desserts",3.9,100,malleshwaram
Auntie Fung's,12.962023,77.641636,1512,"asian, thai, vietnamese, japanese, indonesian, chinese, korean, burmese",3.9,100,indiranagar
Donne Biryani Angadi Mane,13.006183,77.578935,51,"biryani, south indian",3.7,100,sadashiv nagar
NH8,12.97320163,77.6468081,3403,"rajasthani, north indian",3.6,100,indiranagar
Rajanna Military Hotel,12.9885775,77.54810147,69,south indian,4,100,rajajinagar
Itminaan Matka Biryani - Slow Cooked,12.961168,77.598239,8,"biryani, north indian, desserts",3.9,100,shanti nagar
Sreeraj Lassi Bar,12.96000154,77.59795569,78,"beverages, shake, ice cream, desserts",4.5,100,shanti nagar
Pure Veg Meals By LunchBox,12.96216909,77.59434912,18,north indian,3.8,100,shanti nagar
Raidan Restaurant,13.02045006,77.59330172,16,"north indian, arabian, chinese, lebanese, sichuan",4,100,rt nagar
Pasta Street,12.9882686,77.5938307,3674,"pasta, pizza, italian, european, salad, desserts, beverages",4.2,150,cunningham road
Cafe Grill,12.96873633,77.6486776,415,"chinese, north indian, rolls",4.1,150,jeevan bhima nagar
Asha Food Camp,13.00116191,77.572181,584,"south indian, chinese, north indian, fast food, beverages, ice cream, desserts",4.3,150,malleshwaram
The Dessert Zone,12.99222179,77.59450167,163,"desserts, bakery",3.8,150,vasanth nagar
Khan Saheb Grills And Rolls,12.98253494,77.61078899,1322,"north indian, rolls, kebab, mughlai, biryani, beverages",3.5,150,commercial street
Toscano,12.97135175,77.59591989,2072,"italian, pizza, salad, continental, desserts, beverages, seafood",3.9,150,near lavelle road
Just Bake,12.98850726,77.57725105,17,bakery,4.3,150,seshadripuram
Punjabi Dhaba,12.96695045,77.64098134,12,"north indian, mughlai, chinese",3.4,150,indiranagar
Upahara Darshini,12.93289931,77.58433241,432,"south indian, north indian, fast food, street food, ice cream, beverages, chinese",4.1,150,jayanagar
Apsara Ice Creams,12.9362796,77.615514,283,"ice cream, desserts",4.7,150,koramangala 5th block
Bhartiya Jalpan,12.96863832,77.64156774,1663,"north indian, street food, rajasthani, bengali, mithai, beverages, desserts",3.9,200,indiranagar
Hari Super Sandwich,12.988782,77.57753,0,"sandwich, pizza, fast food, street food",3.9,200,seshadripuram
XO Belgian Waffle,12.9343384,77.61602573,785,"desserts, beverages, waffle, shake",4.3,200,koramangala 5th block
Sangam Sweets,12.97693795,77.57801246,129,"mithai, street food, fast food",4,250,majestic
Paris Panini - Gourmet Sandwiches,12.97027945,77.64447257,281,"french, continental, sandwich, desserts, beverages",4.2,250,indiranagar
Chaatimes,13.00048076,77.61539771,413,"street food, beverages",3.5,250,frazer town
Peetuk,12.959342,77.638435,2228,"bengali, biryani, rolls",4,250,domlur
Andhra Ruchulu,12.93351069,77.58361358,1107,"andhra, biryani, north indian, chinese",4.3,250,jayanagar
Empire Juices and Desserts,12.97539161,77.60243129,201,"juices, beverages, shake, ice cream",4.3,250,church street
Shawarma Time,13.00751154,77.59444837,35,"lebanese, rolls, fast food",4,300,rt nagar
Biryani Canteen,12.99874119,77.55696349,1485,"biryani, north indian, chinese",4.2,300,rajajinagar
Cafe Coffee Day,12.9714666,77.5942005,0,"cafe, fast food, coffee, beverages, desserts",3.8,300,lavelle road
Momo Monk,12.98681,77.579384,75,"momos, desserts, beverages",4.2,150,seshadripuram
Belgian Waffle Factory,12.978361,77.637666,202,"desserts, waffle",4.2,150,indiranagar
Bombay Kulfi,12.95716546,77.58711789,1506,"ice cream, desserts",4.3,150,shanti nagar
Indiana Burgers,12.99222146,77.59426329,186,"burger, rolls, beverages, desserts, shake",3.7,150,vasanth nagar
Sukh Sagar,12.97675009,77.57793535,276,"chinese, street food, fast food, desserts, beverages, shake, sichuan",4,150,majestic
Jalpaan,12.9702745,77.6391824,21,"north indian, italian, street food, desserts, beverages",4,300,indiranagar
Third Wave Coffee,12.971989,77.59812355,173,"cafe, coffee, fast food, beverages",4.1,300,lavelle road
Flavors Of North,12.99510223,77.55251706,681,"north indian, biryani, sichuan, street food",3.7,300,rajajinagar
TrueCakes,12.956318,77.637447,48,"bakery, desserts",4,300,domlur
Kwality Wall・・s Frozen Dessert and Ice Cream Shop,13.021859,77.61765022,1093,"ice cream, desserts",4.5,300,2nd a cross nagawara
The Purple Pan,12.99873923,77.55692862,420,"north indian, mughlai, sichuan, chinese, beverages, desserts",4.2,300,rajajinagar
Home Plate by EatFit,12.94041178,77.62519659,104,"north indian, beverages",3.6,300,koramangala 6th block
Bombay Bitess,12.99596896,77.55396937,5,"south indian, north indian, chinese, street food, beverages, fast food",3.5,300,rajaji nagar
Calcutta Victoria Chat House,12.96862133,77.64944471,281,"north indian, street food, desserts, beverages",3.6,300,jeevan bhima nagar
Antarastriya,12.99828481,77.57077418,411,"pizza, fast food, chinese, beverages, shake, italian, mexican, juices",3.7,150,malleshwaram
Punjabi Dhaba,12.97912366,77.57687889,98,"north indian, chinese, mughlai",4.3,150,majestic
Sattvam,13.00583244,77.58084085,2444,"north indian, south indian",3.8,150,sadashiv nagar
Green Pepper,12.96906284,77.64891746,341,"kerala, biryani, north indian, south indian, seafood, chinese, sichuan",3.9,150,jeevan bhima nagar
Firangi Bake,12.96196488,77.59443562,47,"italian, mexican",3.7,150,shanti nagar
Snack House,12.98676138,77.57955252,18,"fast food, momos",3.7,300,seshadripuram
Friendly Neighbourhood Pizza - Man,12.94900958,77.57753368,20,"pizza, italian, ice cream, shake",4.3,300,basavanagudi
Donne Biriyani Mane,12.98009987,77.64629815,181,"biryani, south indian",4,300,indiranagar
Kulfi Shulfi- Kulfis andﾂIce Cream,12.948559,77.601332,164,"ice cream, desserts",4.6,300,wilson garden
Fresh Bites,12.97423308,77.6359522,840,"north indian, chinese",3.9,300,indiranagar
Basaveshwar Khanavali,12.99931746,77.57224806,16,south indian,4,300,malleshwaram
Bangalore Mandarin,12.97766228,77.63642225,1095,"chinese, seafood, sichuan",4.1,300,indiranagar
Mumbai Xpress,12.94902919,77.57429928,13,"fast food, chinese, street food, beverages, sichuan",3.8,200,basavanagudi
Gandhinagar Donne Biriyani,12.97806479,77.57720377,6,"biryani, north indian",3.9,200,majestic
Dum Safar Biryani,12.9831,77.5596,110,"biryani, kebab, north indian, bbq, desserts, beverages",4.3,200,rajajinagar
Habibi Falafel,12.96903757,77.63607893,160,"arabian, fast food, beverages, desserts",4.1,200,indiranagar
Sai Cafe Veg,13.00097995,77.57220112,63,"street food, south indian, chinese, beverages, sichuan",4,200,malleshwaram
G 's Chinese Dragon,12.98929264,77.57598303,1419,"chinese, momos",3.5,150,seshadripuram
FB CafﾃｩﾂByﾂFrozen Bottle,12.972896,77.607299,12,bakery,3.6,150,shivajinagar
Shawarma 21,12.99337599,77.56331563,10,"lebanese, fast food",3.7,150,rajajinagar
Rang De Basanti Dhaba,12.9655037,77.63804164,1045,"north indian, seafood, mughlai, desserts",4,150,domlur
Chikpet Donne Biriyani House,12.99790913,77.58148525,6,"south indian, biryani",4.1,150,seshadripuram
Four Seasons Fast Food Center,13.00829948,77.57073361,105,"biryani, kebab, south indian",3.4,150,malleshwaram
Shawarma Grill House,12.99248314,77.5567925,71,"chinese, biryani, mughlai, north indian, shake, sichuan",4.1,150,rajajinagar
Mini Samrat Chalukya,12.99295685,77.59544715,18,"south indian, north indian, chinese",3.9,150,vasanth nagar
La Heaven,13.00735604,77.57118221,142,"bakery, desserts",4.3,150,malleshwaram
Kanti Bakes & Flakes,13.02514342,77.60357458,499,"bakery, desserts, mithai",4.3,150,rt nagar
Rolls & Bowls Company,12.97158,77.64706,22,"rolls, north indian, chinese, fast food, sichuan",3.4,150,indiranagar
Lassi Shop,12.97456078,77.61411566,351,"beverages, fast food, burger, shake, juices, ice cream, desserts",4.1,150,mg road
Subway,12.97180948,77.59619884,135,"healthy food, fast food, sandwich, salad, beverages, wraps",3.7,150,lavelle road
T・・s 21 Spice Biryani,12.98798389,77.59407386,776,"biryani, andhra",4,150,cunningham road
Kwality Wall・・s Frozen Dessert and Ice Cream Shop,12.964496,77.613767,22,"ice cream, desserts",4,150,richmond road
Hari Super Sandwich,12.97059853,77.60662767,14,"fast food, sandwich, street food",3.6,150,brigade road
Falahaar & Kota Kachori,12.9653669,77.6380308,4111,"north indian, rajasthani, fast food, street food, mithai, beverages",4.1,150,indiranagar
Asha Sweet Center,12.97842646,77.63999965,4,mithai,4.4,150,indiranagar
Aubree,12.99024855,77.60059901,20,"bakery, fast food, italian, thai, desserts",4.3,100,shivajinagar
Sangam Sweets,12.98708906,77.57994834,1257,"mithai, street food, fast food",4.3,100,seshadripuram
Pai Vihar,12.99334986,77.59580389,63,"south indian, street food, chinese, north indian, biryani, fast food, desserts, beverages",3.9,100,vasanth nagar
SGS Non Veg - Gundu Pulav,12.97026,77.572965,242,south indian,4.6,100,city market
KC Das,12.97591599,77.60167055,395,"mithai, street food, mishti, bengali",3.8,100,st. marks road
Sri Venkateshwara Sweetmeat Stall,12.97308467,77.57485785,99,"mithai, street food, fast food, north indian",4.5,200,majestic
Sweet Chariot,12.97431737,77.60774106,34,"bakery, desserts",4,200,brigade road
South Ruchis,12.97170526,77.57416952,71,"south indian, chinese",3.9,200,majestic
Iceberg Organic Icecreams,12.9855944,77.59606071,4,"ice cream, desserts, beverages, shake",4.2,200,cunningham road
Kartik's Mithai Shoppe,12.97830982,77.63730671,135,"mithai, street food",4.5,200,indiranagar
Santhanam Sweets & Savouries,12.98382628,77.60872744,962,"mithai, street food",4.4,200,near commercial street
New Samrat Restaurant,12.98970232,77.57271778,83,"north indian, south indian, chinese, fast food, street food, beverages, ice cream, desserts",4,200,seshadripuram
The Food Corner,12.99278043,77.59028256,16,"chinese, north indian, street food, fast food, beverages, rolls, sandwich, sichuan",4.3,200,vasanth nagar
DVG Benne Dosa,12.95512365,77.64196035,195,"south indian, street food",3.9,200,domlur
Chikkanna Tiffin Room,12.96852919,77.58449435,267,south indian,4.3,100,city market
Banarasi Tadka,12.96869876,77.64940314,27,"north indian, street food",3.6,100,jeevan bhima nagar
Konark Vegetarian Restaurant,12.97041667,77.59216815,201,"north indian, chinese, continental, south indian, street food, shake, beverages",4.2,100,lavelle road
Blue Tokai Coffee Roasters,12.9807318,77.603401,42,"cafe, coffee, healthy food, beverages, desserts, american, burger, sandwich",4.4,100,infantry road
Ameen Cafe,12.98494665,77.60512586,13,"fast food, burger, sandwich",4,100,shivajinagar
Bhagathram Sweets,12.98185156,77.60963264,271,"mithai, north indian, fast food, street food, beverages",3.7,100,commercial street
Udupi Sagar,12.9582303,77.58245319,6,"south indian, north indian, chinese, juices, beverages, shake",3.4,100,city market
